5637                             Gaia DR3 1574305972993674624                                             13.99                      2.019  6.68                 0.613 5p  52 9 0.044 1.134 0.073 0.113 0.078 0.071 1.1e-03    3.3  8.8 1.78  11.92                   0 0
5638                             Gaia DR3 6458823363629146240                                             13.99                      2.294  9.45                 0.571 5p  61 9 0.063 1.155 0.073 0.112 0.075 0.071 5.2e-04    3.5  5.9 1.74  16.47                   0 0
5639 05 43 20.6024 -38 41 13.417 Gaia DR3 4808389958603562624 Gaia DR3 4808389958603562624                13.99                      2.179 10.29                 0.523 5p  45 9 0.034 1.150 0.073 0.113 0.076 0.071 2.1e-03    3.1  5.2 1.69  17.40                   0 0
5640                             Gaia DR3  256004622354150400                                             13.99                      2.493 10.13                 0.556 5p  38 9 0.085 1.238 0.076 0.111 0.074 0.090 5.0e-05    4.1  6.9 1.73  17.50                   0 0
5641                             Gaia DR3 3738969971213654656                                             13.99                      2.035  7.60                 0.641 5p  43 9 0.000 1.110 0.073 0.113 0.081 0.069 4.3e-03    2.9  7.7 1.81  13.76                   0 0
5642                             Gaia DR3 6042905911880941824                                             13.99                      2.019  8.58                 0.577 5p  80 9 0.015 1.125 0.073 0.113 0.072 0.059 3.5e-03    2.9  5.5 1.75  15.01                   0 0
5643                             Gaia DR3 3111746377668621696                                             13.99                      2.013  8.31                 0.575 5p  21 9 0.050 1.196 0.073 0.113 0.073 0.084 3.7e-03    2.9  8.0 1.75  14.51                   0 0
5644                             Gaia DR3 2553641838847045376                                             13.99                      1.695  5.51                 0.685 5p  31 9 0.067 1.161 0.074 0.112 0.078 0.082 9.7e-04    3.3 13.4 1.85  10.21                   0 0
5645                             Gaia DR3 4084831829159631232                                             13.99                      2.336 10.65                 0.538 5p  24 9 0.075 1.250 0.074 0.112 0.083 0.105 1.0e-05    4.3  7.5 1.71  18.19                   0 0
5646                             Gaia DR3 4740355237093238784                                             13.99                      2.394 10.27                 0.563 5p  47 9 0.063 1.227 0.074 0.112 0.079 0.093 0.0e+00    4.8  7.1 1.73  17.81                   0 0
5647                             Gaia DR3  725116858977804032                                             13.99                      1.779  6.05                 0.658 5p  30 9 0.033 1.187 0.073 0.113 0.078 0.089 2.5e-04    3.7 12.7 1.83  11.05                   0 0
5648                             Gaia DR3 4985186755424942208                                             13.99                      2.240  9.09                 0.562 5p 111 9 0.033 1.117 0.073 0.113 0.078 0.062 2.5e-04    3.7  5.4 1.73  15.75                   0 0
5649                             Gaia DR3  151177321197900032                                             13.99                      1.914  6.06                 0.729 5p  35 9 0.028 1.145 0.073 0.113 0.074 0.071 6.1e-03    2.7 10.9 1.89  11.45                   0 0
5650                             Gaia DR3 1500323099736658048                                             13.99                      2.171 10.00                 0.536 5p  69 9 0.026 1.145 0.073 0.113 0.078 0.072 1.6e-04    3.8  5.5 1.71  17.05                   0 0
5651                             Gaia DR3 6688859063225195392                                             13.99                      2.206  8.89                 0.575 5p  32 9 0.085 1.268 0.073 0.113 0.073 0.098 1.0e-05    4.4  8.8 1.75  15.52                   0 0
5652                             Gaia DR3 2378588936185933312                                             13.99                      1.659  5.30                 0.684 5p  29 9 0.046 1.158 0.074 0.112 0.073 0.076 4.7e-03    2.8 12.8 1.85   9.80                   0 0
5653                             Gaia DR3  335752578671129856                                             13.99                      2.458  7.93                 0.616 5p  23 9 0.083 1.200 0.075 0.112 0.073 0.082 4.4e-03    2.8  8.6 1.79  14.16                   0 0
5654 00 29 14.3877 -74 17 37.360 Gaia DR3 4685404944474057088 OGLE SMC134.5      6                        13.99  14.74  10.75        2.078  7.39                 0.612 5p  37 9 0.057 1.157 0.073 0.113 0.080 0.080 6.8e-04    3.4  8.9 1.78  13.18                   0 0
5655                             Gaia DR3 4320231053903942400                                             13.99                      1.708  5.54                 0.686 5p  47 9 0.036 1.109 0.074 0.112 0.077 0.065 6.5e-03    2.7 10.6 1.85  10.26                   0 0
5656 01 49 01.0336 -18 18 06.986 Gaia DR3 5141220065429798016 UCAC4 359-002006                            13.99  14.66  11.17  1.329 1.736  5.34 M0.8            0.676 5p  40 9 0.000 1.093 0.073 0.112 0.083 0.069 6.1e-03    2.7 11.4 1.84   9.84                   0 0
5657                             Gaia DR3 3011090696647040000                                             13.99                      2.190  8.75                 0.576 5p  46 8 0.052 1.185 0.073 0.113 0.073 0.077 6.4e-04    3.4  7.0 1.75  15.29                   0 0
5658                             Gaia DR3  111468871077096192                                             13.99                      1.988  7.32                 0.638 5p  19 9 0.070 1.284 0.073 0.113 0.073 0.104 9.0e-05    3.9 12.2 1.81  13.23                   0 0
5659                             Gaia DR3 4414257474321704960                                             13.99                      2.061  7.64                 0.637 5p  20 9 0.052 1.213 0.073 0.113 0.071 0.086 3.3e-03    2.9  9.6 1.81  13.80                   0 0
5660                             Gaia DR3 1313210547383996544                                             13.99                      1.724  5.31                 0.678 5p  52 9 0.059 1.156 0.073 0.112 0.075 0.075 3.9e-04    3.5 12.5 1.84   9.79                   0 0
5661                             Gaia DR3 1498364251052277248                                             13.99                      2.281  8.54                 0.579 5p  58 9 0.049 1.187 0.073 0.113 0.077 0.082 1.0e-05    4.3  7.7 1.75  14.95                   0 0
5662                             Gaia DR3 1816387784556649600                                             13.99                      1.705  5.42                 0.672 5p  60 9 0.028 1.102 0.074 0.112 0.076 0.061 6.9e-03    2.7 10.0 1.84   9.97                   0 0
5663                             Gaia DR3 2534292014745900288                                             13.99                      1.863  6.21                 0.664 5p  41 9 0.029 1.131 0.073 0.113 0.081 0.076 1.1e-03    3.3 10.7 1.83  11.39                   0 0
5664                             Gaia DR3 2481209620581426048                                             13.99                      2.226 10.49                 0.528 5p  45 9 0.115 1.412 0.073 0.113 0.080 0.134 0.0e+00 9999.0  9.6 1.70  17.81                   0 0
5665                             Gaia DR3 3257023135355406080                                             13.99                      1.745  5.46                 0.707 5p  28 9 0.073 1.166 0.073 0.113 0.072 0.077 5.0e-03    2.8 12.8 1.87  10.22                   0 0
5666                             Gaia DR3  610347533168441088                                             13.99                      1.697  5.16                 0.695 5p  32 8 0.064 1.134 0.074 0.112 0.077 0.074 6.7e-03    2.7 12.9 1.86   9.61                   0 0
5667                             Gaia DR3 5261186782705140608                                             13.99                      2.211  9.68                 0.549 5p  35 9 0.068 1.196 0.073 0.113 0.080 0.089 7.0e-05    4.0  7.1 1.72  16.64                   0 0
5668 06 43 45.7478 +14 10 41.861 Gaia DR3 3352918244566883200 G 110-15                                    13.99         10.83        2.124  9.91 M2.2            0.527 5p  22 9 0.078 1.261 0.073 0.113 0.073 0.098 1.4e-04    3.8  7.4 1.70  16.81                   0 0
5669                             Gaia DR3 6864951137517600896                                             13.99                      1.733  5.84                 0.681 5p  22 9 0.069 1.177 0.073 0.113 0.075 0.084 3.0e-03    3.0 12.9 1.85  10.79                   0 0
5670                             Gaia DR3 1575280930569751168                                             13.99                      1.759  4.97                 0.685 5p  48 9 0.035 1.115 0.073 0.113 0.077 0.067 4.3e-03    2.9 12.1 1.85   9.20                   0 0
5671 15 45 06.7113 -32 14 43.491 Gaia DR3 6016276324367215744 UCAC4 289-081436                            13.99  15.21  10.32  1.455 2.550  7.20                 0.647 5p  33 8 0.116 1.334 0.076 0.111 0.074 0.110 0.0e+00    5.1 13.1 1.82  13.08                   0 0
5672                             Gaia DR3 2775811426098003712                                             13.99                      1.641  5.07                 0.673 5p  66 9 0.000 1.108 0.074 0.112 0.077 0.065 1.8e-03    3.1 11.4 1.84   9.34                   0 0
5673                             Gaia DR3 3371771089409591040                                             13.99                      2.196  9.34                 0.559 5p  25 8 0.091 1.247 0.073 0.113 0.074 0.095 2.8e-04    3.6  7.9 1.73  16.15                   0 0
5674                             Gaia DR3 1011726932948183808                                             13.99                      2.192  8.40                 0.557 5p  51 9 0.035 1.134 0.073 0.113 0.077 0.069 2.2e-03    3.1  6.4 1.73  14.52                   0 0
5675                             Gaia DR3 3580876279497487872                                             13.99                      2.349  9.42                 0.569 5p  43 9 0.040 1.130 0.074 0.113 0.078 0.068 5.9e-03    2.8  5.7 1.74  16.39                   0 0
5676 11 18 44.4710 +44 10 56.463 Gaia DR3  784142280994000768 LSPM J1118+4410                             13.99         11.03        1.950  8.20 M2.1            0.573 5p  33 9 0.032 1.154 0.073 0.113 0.078 0.078 1.8e-03    3.1  7.6 1.74  14.30                   0 0
5677                             Gaia DR3 2319076804180978432                                             13.99                      1.694  5.27                 0.686 5p  43 9 0.061 1.158 0.074 0.112 0.074 0.075 1.0e-03    3.3 12.8 1.85   9.75                   0 0
5678                             Gaia DR3 3004534137012496384                                             13.99                      2.099  6.80                 0.629 5p  26 9 0.090 1.271 0.073 0.113 0.072 0.098 4.0e-05    4.1 12.2 1.80  12.24                   0 0
5679                             Gaia DR3 4853142968071558784                                             13.99                      2.328  8.66                 0.593 5p  47 9 0.058 1.187 0.074 0.113 0.075 0.080 1.6e-04    3.8  7.5 1.76  15.28                   0 0
5680                             Gaia DR3 3258693293518138880                                             13.99                      2.131  8.69                 0.574 5p  32 9 0.051 1.190 0.073 0.113 0.073 0.080 1.3e-03    3.2  7.3 1.75  15.16                   0 0
5681                             Gaia DR3 4657541052097599744                                             13.99                      2.049  9.04                 0.545 5p  27 9 0.078 1.167 0.073 0.113 0.087 0.092 2.2e-04    3.7  7.8 1.72  15.51                   0 0
5682                             Gaia DR3 5376637565209449600                                             13.99                      1.646  4.72                 0.722 5p  50 9 0.049 1.126 0.074 0.112 0.073 0.066 5.1e-03    2.8 12.9 1.88   8.88                   0 0
5683                             Gaia DR3 4931152218551110784                                             14.00                      1.683  5.39                 0.689 5p  59 9 0.034 1.113 0.074 0.113 0.078 0.067 1.8e-03    3.1 11.2 1.85   9.99                   0 0
5684                             Gaia DR3 4959520580619973248                                             14.00                      2.019  8.59                 0.565 5p  66 9 0.052 1.118 0.073 0.113 0.077 0.065 2.0e-03    3.1  5.9 1.74  14.92                   0 0
5685                             Gaia DR3  661720839587241984                                             14.00                      2.145  9.85                 0.537 5p  44 9 0.049 1.137 0.073 0.113 0.078 0.071 2.5e-03    3.0  5.5 1.71  16.82                   0 0
5686                             Gaia DR3 1374295599492212864                                             14.00                      1.543  4.55                 0.711 5p  52 9 0.044 1.117 0.074 0.112 0.075 0.066 4.5e-03    2.8 13.3 1.87   8.54                   0 0
5687                             Gaia DR3 2802397995214844800                                             14.00                      2.288 10.51                 0.535 5p  55 9 0.057 1.136 0.073 0.113 0.076 0.067 2.3e-03    3.0  4.9 1.70  17.92                   0 0
5688                             Gaia DR3 3136636920037507584                                             14.00                      1.735  6.03                 0.662 5p  24 9 0.057 1.173 0.073 0.113 0.074 0.082 3.6e-03    2.9 11.8 1.83  11.03                   0 0
5689                             Gaia DR3  209248233978640768                                             14.00                      2.427 10.19                 0.557 5p  41 9 0.136 1.453 0.075 0.112 0.073 0.133 0.0e+00    8.0 10.2 1.73  17.61                   0 0
5690                             Gaia DR3 3351128892470122112                                             14.00                      2.290  9.33                 0.556 5p  26 8 0.065 1.230 0.073 0.113 0.073 0.089 8.7e-04    3.3  7.4 1.73  16.11                   0 0
5691                             Gaia DR3 2604990165735495808                                             14.00                      2.255 10.11                 0.548 5p  21 9 0.062 1.223 0.073 0.113 0.077 0.093 6.6e-04    3.4  7.1 1.72  17.37                   0 0
5692                             Gaia DR3 4768081278213369344                                             14.00                      2.006  7.65                 0.600 5p  35 9 0.043 1.139 0.073 0.113 0.077 0.072 4.6e-03    2.8  7.7 1.77  13.56                   0 0
5693                             Gaia DR3 6898557886512310272                                             14.00                      2.497 11.02                 0.542 5p  27 9 0.072 1.248 0.076 0.112 0.076 0.096 1.1e-04    3.9  6.7 1.71  18.86                   0 0
5694                             Gaia DR3 4812452894586396416                                             14.00                      1.900  6.42                 0.640 5p  44 9 0.032 1.135 0.073 0.114 0.077 0.071 2.6e-03    3.0  9.4 1.81  11.62                   0 0
5695                             Gaia DR3 4073283113116739584                                             14.00                      2.256 10.35                 0.533 5p  22 8 0.000 1.098 0.073 0.113 0.094 0.083 5.0e-03    2.8  6.1 1.70  17.62                   0 0
5696                             Gaia DR3 3306966595621386240                                             14.00                      1.900  6.77                 0.662 5p  34 9 0.025 1.160 0.073 0.114 0.072 0.074 4.2e-03    2.9  9.5 1.83  12.39                   0 0
5697                             Gaia DR3 1858092569838813312                                             14.00                      1.769  5.85                 0.653 5p  86 9 0.031 1.108 0.073 0.113 0.072 0.056 6.5e-03    2.7  8.3 1.82  10.65                   0 0
5698                             Gaia DR3 2884164586165414016                                             14.00                      1.813  6.23                 0.638 5p  42 9 0.092 1.208 0.073 0.113 0.076 0.090 2.0e-05    4.3 12.3 1.81  11.27                   0 0
5699                             Gaia DR3 2931713653709964032                                             14.00                      1.935  6.75                 0.600 5p  42 9 0.060 1.133 0.073 0.114 0.075 0.068 5.4e-03    2.8  8.3 1.77  11.96                   0 0
5700                             Gaia DR3  744677823671467776                                             14.00                      2.262 10.11                 0.540 5p  51 9 0.000 1.156 0.073 0.113 0.080 0.078 1.7e-04    3.8  5.9 1.71  17.29                   0 0
5701                             Gaia DR3 4893141380024477056                                             14.00                      2.048  9.56                 0.524 5p  76 8 0.052 1.189 0.073 0.114 0.074 0.080 1.0e-05    4.6  6.3 1.69  16.18                   0 0
5702                             Gaia DR3 4747406508241561600                                             14.00                      1.770  5.46                 0.672 5p  45 9 0.000 1.114 0.073 0.113 0.077 0.067 5.5e-03    2.8 10.9 1.84  10.04                   0 0
5703                             Gaia DR3  392394298135150080                                             14.00                      2.384  9.58                 0.574 5p  55 9 0.070 1.203 0.074 0.113 0.075 0.083 2.0e-05    4.3  6.9 1.75  16.72                   0 0
5704                             Gaia DR3 5564035818784112384                                             14.00                      2.221  8.97                 0.569 5p  47 9 0.051 1.149 0.073 0.113 0.074 0.069 3.3e-03    2.9  6.0 1.74  15.60                   0 0
5705                             Gaia DR3 5118479519267352320                                             14.00                      2.082  7.51                 0.597 5p  39 9 0.106 1.301 0.073 0.114 0.078 0.111 0.0e+00    6.0 12.0 1.77  13.28                   0 0
5706                             Gaia DR3 1171187072804098688                                             14.00                      2.013  7.37                 0.624 5p  23 9 0.066 1.177 0.073 0.114 0.073 0.080 5.6e-03    2.8  9.1 1.79  13.22                   0 0
5707                             Gaia DR3 1647449266044810880                                             14.00                      1.961  7.58                 0.612 5p  33 9 0.059 1.160 0.073 0.114 0.079 0.081 1.1e-03    3.3  8.8 1.78  13.52                   0 0
5708                             Gaia DR3 2384750942945337344                                             14.00                      1.915  7.10                 0.582 5p  20 8 0.102 1.346 0.073 0.114 0.073 0.117 0.0e+00    4.6 13.3 1.75  12.45                   0 0
5709                             Gaia DR3 1322265541034813824                                             14.00                      2.246  9.54                 0.546 5p  58 9 0.106 1.311 0.073 0.113 0.075 0.109 0.0e+00    6.9  8.8 1.72  16.37                   0 0
5710                             Gaia DR3 6571693420541289728                                             14.00                      1.581  5.96                 0.616 5p  53 9 0.029 1.102 0.074 0.113 0.079 0.067 3.0e-03    3.0  9.4 1.79  10.66                   0 0
5711                             Gaia DR3  658256965642978048                                             14.00                      1.961  7.17                 0.609 5p  44 9 0.000 1.120 0.073 0.114 0.078 0.067 5.5e-03    2.8  7.8 1.78  12.76                   0 0
5712 15 03 01.0973 -43 17 40.082 Gaia DR3 5908406983782054656 UCAC4 234-080080                            14.00         10.29        2.633  7.64                 0.641 5p  37 9 0.086 1.260 0.078 0.110 0.072 0.091 8.0e-05    3.9 10.1 1.81  13.83                   0 0
5713                             Gaia DR3  326644945900356224                                             14.00                      2.158  9.74                 0.541 5p  21 9 0.107 1.300 0.073 0.114 0.069 0.103 7.0e-05    4.0  8.0 1.71  16.66                   0 0
5714                             Gaia DR3 3327634940324668032                                             14.00                      2.351  9.91                 0.562 5p  26 8 0.147 1.482 0.074 0.113 0.072 0.139 0.0e+00    6.7 11.0 1.73  17.18                   0 0
5715 07 41 21.9847 +41 35 13.892 Gaia DR3  923795449021874944 UCAC4 658-049832                            14.00  14.73  11.03  1.431 1.864  6.36 M1.3            0.642 5p  32 9 0.056 1.177 0.073 0.114 0.073 0.079 1.9e-03    3.1 10.6 1.81  11.52                   0 0
5716 16 43 48.7437 -39 03 48.524 Gaia DR3 5970949335521001984 Gaia DR3 5970949335521001984                14.00                      2.149  5.53                 0.684 5p  53 9 0.033 1.128 0.073 0.114 0.075 0.064 5.4e-03    2.8 10.4 1.85  10.23                   0 0
5717                             Gaia DR3 1476762627137479552                                             14.00                      2.002  7.51                 0.601 5p  87 9 0.000 1.082 0.073 0.114 0.079 0.056 6.5e-03    2.7  6.1 1.77  13.32                   0 0
5718                             Gaia DR3 4977492166897499136                                             14.00                      2.317 10.12                 0.543 5p 129 9 0.060 1.183 0.073 0.113 0.076 0.079 0.0e+00    5.8  6.0 1.71  17.33                   0 0
5719                             Gaia DR3 1683724972143229056                                             14.00                      1.664  5.04                 0.681 5p  44 9 0.000 1.142 0.074 0.113 0.077 0.075 1.1e-03    3.3 13.2 1.85   9.32                   0 0
5720                             Gaia DR3 1379556453392930432                                             14.00                      2.119  9.44                 0.545 5p  56 9 0.092 1.241 0.073 0.114 0.076 0.095 0.0e+00    5.5  7.8 1.72  16.18                   0 0
5721                             Gaia DR3 3153901932655293568                                             14.00                      1.902  7.15                 0.577 5p  23 9 0.071 1.185 0.073 0.114 0.073 0.083 3.5e-03    2.9  9.2 1.75  12.50                   0 0
5722                             Gaia DR3 1940457776137595648                                             14.00                      2.283  7.29                 0.634 5p  80 9 0.070 1.203 0.073 0.113 0.073 0.080 0.0e+00    4.8  9.4 1.80  13.16                   0 0
5723                             Gaia DR3 5945337689570938880                                             14.00                      2.152  9.09                 0.561 5p  45 9 0.022 1.148 0.073 0.114 0.075 0.071 2.3e-03    3.0  6.1 1.73  15.74                   0 0
5724                             Gaia DR3 6788083424922016000                                             14.00                      1.534  4.02                 0.710 5p  76 9 0.000 1.086 0.074 0.113 0.077 0.058 6.1e-03    2.7 13.3 1.87   7.53                   0 0
5725 22 23 19.8259 -13 45 10.608 Gaia DR3 2599661206537613184 UCAC3 153-368526                            14.00  14.73  11.02  1.482 1.955  8.01                 0.597 5p  22 9 0.044 1.173 0.073 0.114 0.074 0.080 6.4e-03    2.7  8.1 1.77  14.16                   0 0
5726                             Gaia DR3 5847275065009732864                                             14.00                      1.762  5.66                 0.663 5p  50 9 0.000 1.098 0.073 0.113 0.079 0.065 6.4e-03    2.7 10.0 1.83  10.37                   0 0
5727                             Gaia DR3 1835117445438000640                                             14.00                      2.059 10.25                 0.506 5p  68 9 0.092 1.227 0.073 0.114 0.070 0.085 0.0e+00    4.9  6.0 1.67  17.15                   0 0
5728                             Gaia DR3 4079236998598636416                                             14.00                      2.363 11.21                 0.526 5p  27 9 0.162 1.495 0.074 0.113 0.099 0.172 0.0e+00 9999.0 11.5 1.70  19.00                   0 0
5729                             Gaia DR3 5544621054790541824                                             14.00                      2.318  8.19                 0.600 5p  51 9 0.109 1.303 0.073 0.113 0.072 0.104 0.0e+00    6.0 10.4 1.77  14.51                   0 0
5730                             Gaia DR3 3073271480810941952                                             14.01                      1.987  8.73                 0.565 5p  47 9 0.025 1.125 0.073 0.114 0.076 0.066 6.0e-03    2.7  5.9 1.74  15.16                   0 0
5731                             Gaia DR3  326982599051291136                                             14.01                      1.977  7.45                 0.610 5p  20 8 0.068 1.241 0.073 0.114 0.069 0.091 2.0e-03    3.1 10.1 1.78  13.27                   0 0
5732                             Gaia DR3 5029514975448300544                                             14.01                      1.491  4.22                 0.685 5p  56 9 0.018 1.108 0.075 0.113 0.075 0.064 5.9e-03    2.8 13.5 1.85   7.81                   0 0
5733                             Gaia DR3 6039160185001919744                                             14.01                      1.834  6.69                 0.650 5p  44 9 0.030 1.152 0.073 0.114 0.073 0.071 2.4e-03    3.0  9.2 1.82  12.18                   0 0
5734                             Gaia DR3 6820805264624191104                                             14.01                      2.230  8.44                 0.576 5p  20 9 0.055 1.198 0.073 0.114 0.076 0.087 2.6e-03    3.0  8.3 1.75  14.74                   0 0
5735                             Gaia DR3 1336116673125532544                                             14.01                      1.923  6.71                 0.642 5p  45 9 0.035 1.155 0.073 0.114 0.076 0.076 7.2e-04    3.4  9.7 1.81  12.16                   0 0
5736                             Gaia DR3 5110035888442724096                                             14.01                      2.232 11.02                 0.511 5p  39 9 0.038 1.181 0.073 0.114 0.074 0.078 8.2e-04    3.3  5.2 1.68  18.49                   0 0
5737                             Gaia DR3 1626940591048244480                                             14.01                      2.418 10.57                 0.542 5p  35 9 0.089 1.213 0.074 0.113 0.078 0.090 8.0e-05    4.0  6.5 1.71  18.09                   0 0
5738                             Gaia DR3 5264551563164462848                                             14.01                      2.250 10.45                 0.532 5p  31 8 0.069 1.172 0.073 0.114 0.078 0.081 2.0e-03    3.1  5.8 1.70  17.78                   0 0
5739                             Gaia DR3 1054696603275675648                                             14.01                      2.251  9.74                 0.545 5p  50 9 0.060 1.180 0.073 0.114 0.076 0.080 1.2e-04    3.8  6.3 1.72  16.71                   0 0
5740                             Gaia DR3 1725211504365184512                                             14.01                      2.181  9.85                 0.543 5p  34 9 0.074 1.190 0.073 0.114 0.080 0.088 1.2e-04    3.8  6.9 1.71  16.88                   0 0
5741                             Gaia DR3 3696603486093705216                                             14.01                      2.206  7.05                 0.623 5p  44 9 0.088 1.235 0.073 0.114 0.078 0.096 0.0e+00    4.9 11.4 1.79  12.65                   0 0
5742                             Gaia DR3 3866645605028341760                                             14.01                      1.867  6.67                 0.623 5p  26 8 0.057 1.166 0.073 0.114 0.078 0.083 2.9e-03    3.0 10.4 1.79  11.96                   0 0
5743                             Gaia DR3 6582057966900655616                                             14.01                      2.172  7.84                 0.586 5p  66 9 0.033 1.134 0.073 0.114 0.075 0.066 1.5e-03    3.2  6.8 1.76  13.78                   0 0
5744 23 40 36.0986 -13 19 39.359 Gaia DR3 2432118247467400448 UCAC4 384-158692                            14.01  14.92  10.67  1.364 2.181  8.12                 0.596 5p  23 9 0.089 1.254 0.073 0.114 0.076 0.100 9.0e-05    3.9 10.0 1.77  14.34                   0 0
5745                             Gaia DR3 6253839177483019264                                             14.01                      1.625  5.21                 0.702 5p  30 9 0.057 1.166 0.074 0.113 0.071 0.076 4.4e-03    2.8 13.3 1.87   9.73                   0 0
5746                             Gaia DR3 4982891662341312384                                             14.01                      2.259  9.55                 0.555 5p 105 8 0.000 1.095 0.073 0.114 0.078 0.056 4.4e-03    2.8  4.5 1.73  16.48                   0 0
5747 15 17 48.5046 -58 07 17.242 Gaia DR3 5877116257265753856 UPM J1517-5807                              14.01         11.09        1.726  5.71                 0.669 5p  41 9 0.000 1.138 0.073 0.114 0.080 0.078 8.0e-04    3.4 11.9 1.84  10.49                   0 0
5748 16 43 22.4285 +52 10 29.685 Gaia DR3 1425532394668897792 LSPM J1643+5210                             14.01         10.85        2.136 10.07                 0.518 5p  41 9 0.024 1.135 0.073 0.114 0.078 0.072 2.9e-03    3.0  5.3 1.69  16.99                   0 0
5749                             Gaia DR3 5711264583281734144                                             14.01                      1.643  5.27                 0.662 5p  69 9 0.046 1.118 0.074 0.113 0.072 0.062 4.0e-03    2.9 10.2 1.83   9.65                   0 0
5750                             Gaia DR3 3251207096801991040                                             14.01                      1.978  7.05                 0.621 5p  34 9 0.116 1.306 0.073 0.114 0.071 0.106 0.0e+00    5.2 12.6 1.79  12.64                   0 0
5751                             Gaia DR3 6269161387408874112                                             14.01                      1.821  6.39                 0.650 5p  19 9 0.075 1.207 0.073 0.114 0.070 0.086 3.9e-03    2.9 11.7 1.82  11.62                   0 0
5752                             Gaia DR3  712618435428360576                                             14.01                      2.040  7.87                 0.599 5p  56 9 0.070 1.161 0.073 0.114 0.078 0.079 8.0e-05    4.0  8.2 1.77  13.93                   0 0
5753                             Gaia DR3 1939916782060763648                                             14.01                      1.608  4.65                 0.688 5p  77 9 0.017 1.118 0.074 0.113 0.074 0.064 1.4e-03    3.2 12.3 1.85   8.62                   0 0
5754 15 12 32.0478 -31 40 08.483 Gaia DR3 6210676130545949952 Gaia DR3 6210676130545949952                14.01                      2.758  9.56                 0.606 5p  22 9 0.117 1.489 0.081 0.110 0.073 0.139 0.0e+00    5.9 12.0 1.78  17.00                   0 0
5755                             Gaia DR3 5429524555542908544                                             14.01                      2.196  9.69                 0.539 5p  56 9 0.094 1.322 0.073 0.114 0.074 0.110 0.0e+00    7.0  8.7 1.71  16.56                   0 0
5756                             Gaia DR3 3432407334615303296                                             14.01                      2.168 10.61                 0.520 5p  24 9 0.064 1.201 0.073 0.114 0.076 0.087 1.2e-03    3.2  6.1 1.69  17.92                   0 0
5757                             Gaia DR3 4479896256946138752                                             14.01                      1.606  4.89                 0.694 5p  57 9 0.000 1.098 0.074 0.113 0.077 0.063 6.2e-03    2.7 11.6 1.86   9.09                   0 0
5758                             Gaia DR3 2808834536283791488                                             14.01                      2.137  6.50                 0.646 5p  29 9 0.048 1.157 0.073 0.114 0.076 0.076 4.4e-03    2.8 10.1 1.82  11.80                   0 0
5759                             Gaia DR3 1253923780901450368                                             14.01                      2.126  7.33                 0.614 5p  42 9 0.067 1.197 0.073 0.114 0.077 0.087 4.0e-05    4.1  9.9 1.78  13.08                   0 0
5760                             Gaia DR3  326147554328112000                                             14.01                      1.953  6.68                 0.642 5p  21 9 0.078 1.231 0.073 0.114 0.069 0.089 1.7e-03    3.1 11.4 1.81  12.09                   0 0
5761                             Gaia DR3 3700649310926947328                                             14.01                      2.254  9.81                 0.541 5p  36 9 0.000 1.142 0.073 0.114 0.077 0.072 5.2e-03    2.8  5.6 1.71  16.78                   0 0
5762 14 37 38.3619 -43 00 51.754 Gaia DR3 6099998877781285888 SCOCENSUS 132-087992                        14.01                      2.807  8.47                 0.630 5p  23 9 0.113 1.386 0.083 0.110 0.074 0.121 0.0e+00    4.8 12.1 1.80  15.25                   0 0
5763                             Gaia DR3 1896901928670328064                                             14.01                      1.994  8.52                 0.565 5p  33 8 0.084 1.191 0.073 0.114 0.070 0.078 2.9e-03    3.0  7.2 1.74  14.78                   0 0
5764 01 50 02.1842 -33 04 54.031 Gaia DR3 5018291985386171648 GR* 330                                     14.01                      2.196  9.41                 0.554 5p  70 9 0.000 1.105 0.073 0.114 0.080 0.063 2.6e-03    3.0  5.2 1.72  16.24                   0 0
5765 19 41 05.9922 +39 55 13.145 Gaia DR3 2076292576515337728 2MASS J19410587+3955131                     14.01  14.70               1.829  6.51                 0.607 5p  43 9 0.062 1.168 0.073 0.114 0.078 0.083 1.3e-04    3.8 10.5 1.78  11.58                   0 0
5766                             Gaia DR3 6821962844209328256                                             14.01                      2.109  9.71                 0.544 5p  22 9 0.041 1.178 0.073 0.114 0.077 0.084 3.4e-03    2.9  6.6 1.71  16.65                   0 0
5767                             Gaia DR3 3261534087965978624                                             14.01                      2.139 10.26                 0.518 5p  25 9 0.065 1.177 0.073 0.114 0.073 0.078 6.0e-03    2.7  5.6 1.69  17.31                   0 0
5768                             Gaia DR3 2721860623906078208                                             14.02                      2.307  9.56                 0.550 5p  21 9 0.070 1.211 0.073 0.114 0.072 0.085 3.3e-03    2.9  6.9 1.72  16.45                   0 0
5769                             Gaia DR3 5683916117018693760                                             14.02                      2.018  7.79                 0.595 5p  29 9 0.069 1.187 0.073 0.114 0.073 0.081 1.8e-03    3.1  8.5 1.77  13.75                   0 0
5770 03 48 22.8090 +26 41 35.427 Gaia DR3   70464612146557824 LSPM J0348+2641W                            14.02         10.85        2.101  8.47                 0.563 5p  33 9 0.105 1.289 0.073 0.114 0.075 0.106 0.0e+00    5.1  9.8 1.73  14.69                   0 0
5771                             Gaia DR3 2109231058653173120                                             14.02                      1.911  8.19                 0.573 5p  38 9 0.040 1.145 0.073 0.115 0.077 0.074 2.5e-03    3.0  7.2 1.74  14.28                   0 0
